"統計期","捷運站別","進站人次","出站人次","進站人次增減率[%]","出站人次增減率[%]"
"112年","丹鳳",3243848,2934072,15.58,15.37
"112年","大坪林Y",1460511,1463008,43.68,30.38
"112年","十四張",1289733,1334689,183.37,226.13
"112年","秀朗橋",909783,935721,22.08,21.29
"112年","景平",1322602,1435275,20.67,19.94
"112年","景安Y",0,1296393,0,19.34
"112年","中和",1765383,1775441,22.20,21.23
"112年","橋和",832453,823811,19.35,18.99
"112年","中原",1123968,1134019,17.16,18.25
"112年","板新",1036875,1043858,22.18,21.88
"112年","板橋Y",3472260,3403042,31.19,31.61
"112年","新埔民生",810108,891762,25.83,26.12
"112年","頭前庄Y",947928,527302,29.17,20.68
"112年","幸福",1397800,1513136,27.80,26.90
"112年","新北產業園區",1995316,2006463,42.36,40.33
"112年","一日票",0,0,0,0
"112年","團體票",273101,273101,136.24,136.24
"112年","其他",195577,195577,56.85,56.85
"113年","松山機場",1759029,1746100,6.15,7.46
"113年","中山國中",4485396,4501547,3.21,2.70
"113年","南京復興BR",4746363,4819016,8.77,8.17
"113年","忠孝復興BR",1811155,2230272,4.96,3.63
"113年","大安BR",4926245,4870938,3.24,2.52
"113年","科技大樓",4914405,4686924,6.56,5.87
"113年","六張犁",3690523,3675788,5.18,5.63
"113年","麟光",1522056,1446589,4.66,4.79
"113年","辛亥",1187489,1133633,5.02,5.63
"113年","萬芳醫院",3814542,4066331,1.11,1.11
"113年","萬芳社區",905386,724412,6.35,8.73
"113年","木柵",1424918,1504714,5.38,6.78
"113年","動物園",2333267,2366499,-1.63,-2.42
"113年","大直",2993432,2994582,4.78,4.38
"113年","劍南路",4157505,4117939,-0.59,-0.81
"113年","西湖",4543147,4570853,-1.62,-1.60
"113年","港墘",5537449,5355202,4.07,3.91
"113年","文德",1960067,1891666,4.16,4.28
"113年","內湖",3464701,3438839,5.68,5.75
"113年","大湖公園",1245891,1212391,0.86,1.00
"113年","葫洲",2853288,2850014,5.49,5.30
"113年","東湖",2893326,2980820,5.22,5.59
"113年","南港軟體園區",2148270,2044587,6.53,6.92
"113年","南港展覽館BR",5665041,4724176,2.82,6.43
"113年","小碧潭",1223706,1288411,2.13,3.45
"113年","新店",4472856,3947593,0.41,-0.22
"113年","新店區公所",4265308,4388115,4.65,4.39
"113年","七張",5324853,5399244,3.60,3.91
"113年","大坪林",6853691,7021171,2.79,9.37
"113年","景美",5642801,5643577,3.63,3.44
"113年","萬隆",3544938,3461198,4.04,4.64
"113年","公館",9783035,9450870,5.45,5.93
"113年","台電大樓",5529443,5450393,2.28,1.84
"113年","古亭",10804437,10742261,4.98,4.83
"113年","中正紀念堂",9839380,9668390,9.84,9.84
"113年","小南門",3319042,3397197,8.17,9.30
"113年","頂溪",11670573,11938305,4.03,3.71
"113年","永安市場",8447849,8679331,3.82,3.59
"113年","景安",8495264,7410508,2.22,7.98
"113年","南勢角",7115356,6886598,5.99,6.17
"113年","台大醫院",7456113,7703913,9.13,8.67
"113年","台北車站BL",21691678,19089449,8.05,9.59
"113年","台北車站R",32022862,33503645,9.13,7.66
"113年","中山R",14073716,14541747,8.35,8.23
"113年","雙連",7410240,7757440,7.18,6.04
"113年","民權西路R",4645964,4952657,6.86,6.76
"113年","圓山",9575986,9776375,2.45,2.41
"113年","劍潭",9669588,9612366,0.50,0.25
"113年","士林",9678852,9666070,2.32,3.23
"113年","芝山",7910827,7967212,3.00,2.99
"113年","明德",4287623,4196122,4.10,4.34
"113年","石牌",9733400,9960381,2.15,2.45
"113年","唭哩岸",2514873,2360575,2.60,2.68
"113年","奇岩",3013567,2684339,2.90,3.58
"113年","北投",6242736,6548126,3.02,2.11
"113年","新北投",2094364,1977294,-0.13,0.10
"113年","復興崗",1346375,1343751,4.06,3.48
"113年","忠義",1037497,1040630,4.40,4.55
"113年","關渡",4337434,4451093,5.37,5.47
"113年","竹圍",3176976,3329457,3.33,3.71
"113年","紅樹林",4407855,4929566,8.84,8.31
"113年","淡水",12355407,11216362,-0.72,-1.31
"113年","頂埔",3344262,3125120,7.33,5.57
"113年","永寧",4637469,4655465,5.73,5.35
"113年","土城",2942606,2896111,5.86,6.18
"113年","海山",7690461,7833211,5.11,5.48
"113年","亞東醫院",8524155,7773296,5.94,5.97
"113年","府中",10625795,9556016,5.34,5.37
"113年","板橋",14391906,15566408,8.10,7.65
"113年","新埔",13482070,13120735,7.06,7.54
"113年","江子翠",9398519,9677266,7.00,7.26
"113年","龍山寺",10143433,9961888,5.36,5.86
"113年","西門",24501084,25043745,6.47,6.64
"113年","善導寺",7802485,7942320,7.24,6.68
"113年","忠孝新生BL",10084523,9985018,6.61,6.96
"113年","忠孝復興BL",14190962,13456290,5.44,5.56
"113年","忠孝敦化",11423381,11813848,4.79,3.32
"113年","國父紀念館",8380848,8784610,14.06,12.94
"113年","市政府",20956819,22082319,-0.96,1.34
"113年","永春",6873892,6924204,4.45,4.56
"113年","後山埤",5649699,5663055,4.91,4.85
"113年","昆陽",4770203,4775205,6.63,5.66
"113年","南港",8147541,8542406,10.43,11.23
"113年","南港展覽館BL",4927978,5195239,4.76,0.22
"113年","象山",4714378,4413708,6.01,4.90
"113年","台北101/世貿",11812502,11888640,7.15,6.71
"113年","信義安和",6327647,6619220,4.19,4.23
"113年","大安R",3230195,3408157,6.07,8.22
"113年","大安森林公園",3463614,3260594,3.29,3.01
"113年","北門",5862324,5782009,21.79,20.74
"113年","中山G",3552988,3647405,9.92,15.27
"113年","松江南京G",2383883,1596704,11.13,12.04
"113年","南京復興G",9050634,9746074,7.47,7.19
"113年","台北小巨蛋",7216300,7508258,2.24,1.95
"113年","南京三民",7877047,8031022,5.44,4.47
"113年","松山",9122781,8803824,8.98,8.88
"113年","輔大",3532773,3682059,2.80,0.53
"113年","新莊",3745527,3831140,3.69,3.56
"113年","頭前庄",906794,1774893,-19.04,17.97
"113年","先嗇宮",1684856,1644301,8.26,8.32
"113年","三重",3130735,3120689,16.77,16.36
"113年","菜寮",3516571,3442281,5.09,4.26
"113年","台北橋",3592640,3694932,3.95,4.09
"113年","大橋頭",4858433,4340656,6.03,5.57
"113年","民權西路O",3425589,2986089,8.26,9.85
"113年","中山國小",5970159,5930176,5.57,4.95
"113年","行天宮",9307650,9466316,3.08,2.97
"113年","松江南京O",9925593,11187445,5.90,6.50
"113年","忠孝新生O",2278178,2361751,5.07,5.77
"113年","東門",8917853,9102778,7.14,7.40
"113年","蘆洲",5097022,4671156,5.60,5.30
"113年","三民高中",4044360,4161900,3.39,3.90
"113年","徐匯中學",4140724,4330338,2.77,2.73
"113年","三和國中",4368310,4216934,5.65,5.57
"113年","三重國小",4076616,4163781,5.14,5.86
"113年","迴龍",3936617,3673600,5.48,4.73
"113年","丹鳳",3329559,3085166,2.64,5.15
"113年","大坪林Y",1502154,1088374,2.85,-25.61
"113年","十四張",1069851,1129707,-17.05,-15.36
"113年","秀朗橋",708681,785171,-22.10,-16.09
"113年","景平",993735,1122064,-24.87,-21.82
"113年","景安Y",0,933048,0,-28.03
"113年","中和",1587192,1657156,-10.09,-6.66
"113年","橋和",266129,262285,-68.03,-68.16
"113年","中原",355803,357008,-68.34,-68.52
"113年","板新",325741,327830,-68.58,-68.59
"113年","板橋Y",2131476,2050580,-38.61,-39.74
"113年","新埔民生",570068,626317,-29.63,-29.77
"113年","頭前庄Y",1319726,428100,39.22,-18.81
"113年","幸福",1034478,1126936,-25.99,-25.52
"113年","新北產業園區",1531698,1509120,-23.24,-24.79
"113年","一日票",0,0,0,0
"113年","團體票",294413,294413,7.80,7.80
"113年","其他",245617,245617,25.59,25.59
"114年","松山機場",1863463,1886303,5.94,8.03
"114年","中山國中",4526022,4523627,0.91,0.49
"114年","南京復興BR",4892855,4915911,3.09,2.01
"114年","忠孝復興BR",1823094,2230771,0.66,0.02
"114年","大安BR",5033853,4949690,2.18,1.62
"114年","科技大樓",4997809,4782035,1.70,2.03
"114年","六張犁",3750624,3740251,1.63,1.75
"114年","麟光",1568776,1494572,3.07,3.32
"114年","辛亥",1213474,1163101,2.19,2.60
"114年","萬芳醫院",3891438,4143325,2.02,1.89
"114年","萬芳社區",911338,736790,0.66,1.71
"114年","木柵",1492340,1579697,4.73,4.98
"114年","動物園",2321462,2346395,-0.51,-0.85
"114年","大直",3091312,3080559,3.27,2.87
"114年","劍南路",4154474,4131885,-0.07,0.34
"114年","西湖",4599363,4608755,1.24,0.83
"114年","港墘",5638194,5450246,1.82,1.77
"114年","文德",2010610,1945997,2.58,2.87
"114年","內湖",3616402,3617211,4.38,5.19
"114年","大湖公園",1254686,1228059,0.71,1.29
"114年","葫洲",2947218,2950961,3.29,3.54
"114年","東湖",3013841,3120633,4.17,4.69
"114年","南港軟體園區",2840258,2714284,32.21,32.75
"114年","南港展覽館BR",7380988,6945470,30.29,47.02
"114年","小碧潭",1262033,1328547,3.13,3.12
"114年","新店",4551758,4011622,1.76,1.62
"114年","新店區公所",4376481,4489768,2.61,2.32
"114年","七張",5436727,5519558,2.10,2.23
"114年","大坪林",7029221,6876580,2.56,-2.06
"114年","景美",5714110,5686970,1.26,0.77
"114年","萬隆",3687733,3597979,4.03,3.95
"114年","公館",9913123,9599234,1.33,1.57
"114年","台電大樓",5619292,5534658,1.62,1.55
"114年","古亭",11062753,10948401,2.39,1.92
"114年","中正紀念堂",9967756,9892179,1.30,2.31
"114年","小南門",3455712,3513317,4.12,3.42
"114年","頂溪",11788660,12108093,1.01,1.42
"114年","永安市場",8608846,8821354,1.91,1.64
"114年","景安",8753223,7286122,3.04,-1.68
"114年","南勢角",7277506,7031565,2.28,2.11
"114年","台大醫院",7605710,7819257,2.01,1.50
"114年","台北車站BL",22594109,20294725,4.16,6.31
"114年","台北車站R",32859948,33842314,2.61,1.01
"114年","中山R",14918948,15483470,6.01,6.48
"114年","雙連",7646226,7983630,3.18,2.92
"114年","民權西路R",4843658,5144922,4.26,3.88
"114年","圓山",9964148,10213057,4.05,4.47
"114年","劍潭",9742141,9676845,0.75,0.67
"114年","士林",9994402,10012017,3.26,3.58
"114年","芝山",8090296,8180426,2.27,2.68
"114年","明德",4413586,4340821,2.94,3.45
"114年","石牌",9903773,10155121,1.75,1.96
"114年","唭哩岸",2574625,2417517,2.38,2.41
"114年","奇岩",3068884,2755102,1.84,2.64
"114年","北投",6384396,6661952,2.27,1.74
"114年","新北投",2064594,1956727,-1.42,-1.04
"114年","復興崗",1383405,1382675,2.75,2.90
"114年","忠義",1073445,1077715,3.46,3.56
"114年","關渡",4447971,4548672,2.55,2.19
"114年","竹圍",3251758,3434391,2.35,3.15
"114年","紅樹林",4806813,5307680,9.05,7.67
"114年","淡水",12224245,11063275,-1.06,-1.36
"114年","頂埔",3535799,3268544,5.73,4.59
"114年","永寧",4883045,4892649,5.30,5.09
"114年","土城",3105966,3061051,5.55,5.70
"114年","海山",8032276,8215288,4.44,4.88
"114年","亞東醫院",8859907,8070616,3.94,3.82
"114年","府中",10911259,9789720,2.69,2.45
"114年","板橋",14270848,15529059,-0.84,-0.24
"114年","新埔",13496481,13198068,0.11,0.59
"114年","江子翠",9863480,10159153,4.95,4.98
"114年","龍山寺",10369311,10278927,2.23,3.18
"114年","西門",24885818,25209413,1.57,0.66
"114年","善導寺",7825597,7916014,0.30,-0.33
"114年","忠孝新生BL",10522926,10406537,4.35,4.22
"114年","忠孝復興BL",14569899,13989851,2.67,3.97
"114年","忠孝敦化",11670898,11817967,2.17,0.03
"114年","國父紀念館",9835836,10363275,17.36,17.97
"114年","市政府",22040522,23253027,5.17,5.30
"114年","永春",7102132,7143299,3.32,3.16
"114年","後山埤",5869070,5889489,3.88,4.00
"114年","昆陽",5122141,5108483,7.38,6.98
"114年","南港",8857787,9401789,8.72,10.06
"114年","南港展覽館BL",5485686,5185382,11.32,-0.19
"114年","象山",4980322,4637089,5.64,5.06
"114年","台北101/世貿",12247138,12213570,3.68,2.73
"114年","信義安和",6551878,6838075,3.54,3.31
"114年","大安R",3391697,3591034,5.00,5.37
"114年","大安森林公園",3566015,3346237,2.96,2.63
"114年","北門",6188799,6229889,5.57,7.75
"114年","中山G",3657528,3734636,2.94,2.39
"114年","松江南京G",2576287,1688899,8.07,5.77
"114年","南京復興G",9376445,10123729,3.60,3.87
"114年","台北小巨蛋",7501512,7777151,3.95,3.58
"114年","南京三民",8119866,8269517,3.08,2.97
"114年","松山",9385093,9046484,2.88,2.76
"114年","輔大",3613825,3773065,2.29,2.47
"114年","新莊",3907334,3972272,4.32,3.68
"114年","頭前庄",835660,1730840,-7.84,-2.48
"114年","先嗇宮",1813679,1774298,7.65,7.91
"114年","三重",3385202,3330331,8.13,6.72
"114年","菜寮",3706350,3627149,5.40,5.37
"114年","台北橋",3762730,3898569,4.73,5.51
"114年","大橋頭",5065945,4527308,4.27,4.30
"114年","民權西路O",3641911,3224160,6.31,7.97
"114年","中山國小",6141404,6050098,2.87,2.02
"114年","行天宮",9447409,9627762,1.50,1.71
"114年","松江南京O",10286762,11604735,3.64,3.73
"114年","忠孝新生O",2379753,2486658,4.46,5.29
"114年","東門",9421474,9627120,5.65,5.76
"114年","蘆洲",5282413,4844017,3.64,3.70
"114年","三民高中",4163782,4289467,2.95,3.07
"114年","徐匯中學",4228436,4451226,2.12,2.79
"114年","三和國中",4601130,4442102,5.33,5.34
"114年","三重國小",4257835,4374619,4.45,5.06
"114年","迴龍",4163602,3858385,5.77,5.03
"114年","丹鳳",3431552,3205610,3.06,3.90
"114年","大坪林Y",1562168,1487009,4.00,36.63
"114年","十四張",1434958,1500517,34.13,32.82
"114年","秀朗橋",967111,1015702,36.47,29.36
"114年","景平",1353250,1485943,36.18,32.43
"114年","景安Y",0,1317344,0,41.19
"114年","中和",1936322,1975601,22.00,19.22
"114年","橋和",827725,810643,211.02,209.07
"114年","中原",1119755,1131760,214.71,217.01
"114年","板新",1002820,1032365,207.86,214.91
"114年","板橋Y",3542713,3461453,66.21,68.80
"114年","新埔民生",866682,959825,52.03,53.25
"114年","頭前庄Y",1467103,546234,11.17,27.59
"114年","幸福",1473087,1602970,42.40,42.24
"114年","新北產業園區",2232916,2204117,45.78,46.05
"114年","一日票",0,0,0,0
"114年","團體票",239124,239124,-18.78,-18.78
"114年","其他",219129,219129,-10.78,-10.78

